,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,66.71,,,,,,,,,,,,,,,,5,333.56,,,,,,1,66.71,,,1,245.70,,,,,,,,,,,,,,,,,,,1,66.71,1,66.71,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,87.64,,,1,87.64,,,,,,,,,,1,87.64,,,,,,,,,,,1,87.64,1,246.31,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,263.16,,,,,,,,,,4,338.41,1,84.60,2,,169.20,,,,,1,263.16,2,169.20,,,,,,,,,,,,,,,1,84.60,,,,,,,,,,,,,,,,
,,,,65~69,1,71.48,,,,,,,,,1,,,,71.48,,,4,285.92,,,,,,5,357.40,1,71.48,,,2,113.96,,,,,,,,,1,280.90,,,,,,,1,71.48,,,1,71.48,,,,,,,,,,
,,,,70~74,3,339.37,,,1,113.12,,,,,,,,,,,,3,339.37,,,,,,,,,,3,263.39,2,226.24,,,,,,,,,,,,,1,113.12,,,,,,,2,226.24,,,,,,,,,,
,,,,75~79,1,203.67,1,203.67,,,,,,,1,,,,203.67,,,,,,,,,,1,203.67,,,1,735.29,,,,,,,,,1,735.29,1,203.67,,,,,1,203.67,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,471.70,,,,,,,,,,,,,,,,,,,,,,,1,471.70,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3125.00,,,,,,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,30.11,,,,,,,,,,,,,,,,,,,1,30.11,,,,,,,2,48.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,61.05,,,1,30.53,,,,,,,,,,,,,,,,,,,1,30.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,67.73,,,,,1,33.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,1,49.43,,,,,,,,,,,,,,,,2,98.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,3,163.84,1,259.07,1,,,,69.20,,,,,1,69.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,4,323.62,1,80.91,1,,,,80.91,,,1,234.74,3,180.51,,,,,,,,,,2,161.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,262.47,1,92.34,1,92.34,1,92.34,2,,,,136.61,,,1,92.34,1,262.47,,,,,,,,,,1,92.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,114.48,1,71.28,,,6,343.45,,,2,,,,142.55,1,290.70,,,1,71.28,,,,,,,,,,,,,,1,71.28,,,1,71.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,103.20,,,1,103.20,4,323.89,2,206.40,1,,,,103.20,,,3,242.91,,,1,,375.94,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,195.69,1,195.69,3,,,,587.08,,,1,195.69,,,,,,,,,,1,195.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,414.94,,,1,,,,414.94,,,,,,,,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3225.81,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.46,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.01,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.47,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,30.42,,,,,,,,,,,,,,,1,30.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,30.57,,,,,,,1,30.57,,,,,,,,,,,,,,,,,,,1,30.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,32.36,,,,,,,,1,32.36,,,1,,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,72.28,,,,,1,43.73,2,87.45,1,,,,208.33,,,,,,,,,,,,,,,,,,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,137.36,,,,,,,2,108.40,,,,,,2,108.40,,,1,68.68,2,,108.40,,,,,,,,,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,484.26,,,,,1,242.13,2,484.26,1,,,,76.57,1,76.57,,,,,1,,242.13,,,,,,,1,76.57,,,1,76.57,1,76.57,,,,,,,,,,,1,242.13,,,,,,,,,,,,,,
,,,,60~64,3,215.36,,,1,97.56,2,195.12,2,195.12,1,,,,97.56,3,215.36,,,1,97.56,3,,215.36,,,1,97.56,,,,,,,2,195.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,218.98,,,,,1,72.99,1,292.40,4,,,,233.64,3,218.98,,,2,116.82,,,,,,1,292.40,,,,,1,72.99,2,145.99,,,,,,,,,,,2,145.99,,,1,72.99,,,,,,,,,,,,
,,,,70~74,1,96.99,,,,,,,2,154.20,,,,,,3,290.98,,,1,96.99,1,,96.99,,,1,96.99,,,,,,,,,,,,,1,96.99,,,,,2,193.99,,,1,96.99,,,,,,,,,,,,
,,,,75~79,,,1,180.83,,,1,180.83,3,542.50,1,,,,180.83,1,180.83,,,1,180.83,,,,,,,,,,,,,,2,361.66,,,,,,,,,,,,,,,1,628.93,,,,,,,,,,,,
,,,,80~84,,,1,380.23,,,,,,,,,,,,,,1,380.23,2,588.24,,,,,,,,,,,,,,,,,,1,380.23,,,,,,,1,380.23,,,1,1298.70,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,,35.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,39.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,138.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,61.33,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.67,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,187.68,,,,,,,,,,,,,,,,,,,,,,,2,52.30,1,31.28,,,,,,,1,31.28,,,,,,,1,31.28,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,3,121.16,1,40.39,1,40.39,,,,1,40.39,,,,,,,,,,,,,1,40.39,,,1,40.39,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,66.05,,,1,66.05,,,,,1,,,,66.05,2,132.10,,,3,198.15,,,,1,66.05,,,,,,,,,,,,,,,,,1,66.05,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,149.81,,,,,,,,,2,,,,149.81,2,149.81,1,74.91,1,74.91,,,,1,245.10,1,245.10,,,,,,,,,,,,,1,74.91,1,74.91,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,4,286.53,1,259.74,1,98.91,,,,,,,,,,1,98.91,2,143.27,,,,,,,,,1,98.91,,,,,1,98.91,,,,,,,,,,,,,,
,,,,65~69,,,1,79.68,,,1,79.68,,,1,,,,79.68,,,,,2,159.36,,,,2,159.36,,,,,1,79.68,,,,,1,79.68,,,,,,,,,1,300.30,1,79.68,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,357.14,,,,,,1,88.34,1,88.34,4,283.29,,,,2,141.64,2,176.68,1,88.34,,,1,88.34,,,,,,,2,176.68,,,,,,,3,212.46,,,,,,,,,,,,,,
,,,,75~79,2,273.22,,,,,,,,,,,,,,3,409.84,1,177.94,5,889.68,,,,,,,,,,,,1,177.94,,,,,,,,,1,177.94,1,177.94,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,1,1388.89,,,,,,,1,359.71,,,,,,,,,,,,,,,2,571.43,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2500.00,,,,,,,,,,1,909.09,,,,,,,1,909.09,,,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,1,39.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.46,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,27.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,30.26,,,,,,,,1,30.26,,,,,,,1,30.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,92.02,,,,,,,,,,,,,,2,51.36,1,30.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.67,1,30.67,,,,,,,,,,,,
,,,,45~49,3,93.31,,,1,37.47,,,,,1,,,,37.47,,,,,,,2,,366.30,,,,,,,,,,,,,,,,,1,37.47,,,,,,,,,2,74.93,,,,,,,,,,,,
,,,,50~54,1,63.61,,,1,63.61,,,,,,,,,,4,254.45,,,1,63.61,,,,,,,,,,,,,,,,1,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,142.76,,,,,,,,,,,,,,1,252.53,,,,,1,,71.38,,,1,71.38,2,142.76,,,,,,,1,71.38,,,,,1,71.38,,,,,,,,,1,71.38,,,,,,,,,,
,,,,60~64,2,524.93,,,,,,,,,1,,,,96.25,2,192.49,,,,,1,,96.25,2,192.49,3,211.27,2,140.85,,,,,,,1,96.25,1,96.25,,,,,,,,,1,96.25,,,,,,,1,96.25,,,,,,
,,,,65~69,3,263.85,,,,,,,,,1,,,,87.95,3,204.22,,,4,272.29,2,,175.90,1,87.95,1,87.95,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.95,1,87.95,,,,,,
,,,,70~74,1,84.75,,,,,1,84.75,,,2,,,,136.99,5,423.73,,,2,169.49,5,,423.73,,,,,1,84.75,1,84.75,,,,,2,169.49,,,,,,,,,1,357.14,,,1,84.75,,,,,2,169.49,,,,,,
,,,,75~79,,,,,1,158.98,,,,,2,,,,247.22,,,,,,,1,,158.98,,,2,317.97,,,,,,,1,555.56,,,1,158.98,,,,,,,,,,,,,,,,,2,317.97,,,,,,
,,,,80~84,1,323.62,1,1428.57,1,323.62,,,,,1,,,,323.62,,,,,3,970.87,2,,527.70,,,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,647.25,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,806.45,,,,,,,1,2272.73,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.75,,,1,26.75,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.10,,,,,,,,,,,,,,,,,,,,,,,1,30.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,29.26,,,,,1,29.26,,,,,,,,1,29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,147.06,,,,,,,,,,,,,,
,,,,40~44,,,1,29.83,,,,,1,29.83,1,,,,29.83,,,1,29.83,,,,,,1,29.83,,,,,,,,,2,59.67,,,1,29.83,,,,,,,1,29.83,,,,,,,,,,,,,,,,
,,,,45~49,4,137.93,,,,,,,1,34.48,,,,,,2,57.67,1,34.48,1,34.48,,,,,,1,34.48,,,,,,,,,,,,,,,,,,,1,34.48,,,,,,,,,,,,,,,,
,,,,50~54,2,536.19,1,58.07,,,1,58.07,,,1,,,,58.07,2,116.14,,,,,,,,,,1,58.07,,,,,,,1,58.07,,,,,,,1,58.07,1,58.07,1,268.10,,,,,,,,,,,,,,,,
,,,,55~59,2,110.25,3,209.50,,,,,,,2,,,,110.25,3,165.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,139.66,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,279.33,,,,,,,,,,,,1,93.11,,,,,,,,,,,,,,,,,,,,,,,1,93.11,,,,,,,,,,
,,,,65~69,1,94.79,1,94.79,,,,,,,,,,,,6,430.42,1,94.79,3,284.36,1,,94.79,1,94.79,1,94.79,,,,,,,1,294.99,,,,,,,1,94.79,,,,,1,94.79,,,2,189.57,,,,,,,,,,
,,,,70~74,3,249.17,,,,,,,1,83.06,1,,,,83.06,,,3,249.17,7,581.40,,,,1,83.06,,,,,,,,,1,83.06,1,83.06,,,,,,,,,2,166.11,,,1,83.06,2,166.11,,,,,,,,,,
,,,,75~79,1,148.59,,,1,148.59,1,148.59,1,148.59,1,,,,148.59,1,148.59,,,3,348.03,,,,2,297.18,1,148.59,,,1,148.59,,,2,297.18,,,,,1,529.10,,,2,297.18,,,,,,,3,348.03,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,314.47,,,2,628.93,,,,1,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,1307.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,653.59,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,36.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.34,,,,,1,41.34,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.27,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,143.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.57,,,,,1,143.88,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,29.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.40,,,,,1,29.40,1,29.40,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,89.37,,,,,,,3,74.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,227.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.45,1,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,151.52,,,,,,,,,1,,,,50.51,,,,,,,1,,238.66,,,,,,,,,1,238.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,169.20,,,1,70.82,,,2,112.80,,,,,,,,,,1,70.82,1,,70.82,,,1,70.82,,,,,,,,,,,,,,,2,141.64,,,1,70.82,,,,,,,,,,,,,,,,
,,,,60~64,3,195.82,1,86.58,,,,,,,,,,,,,,,,2,173.16,2,,173.16,,,,,,,,,1,86.58,,,,,,,1,86.58,1,86.58,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,309.60,,,,,,,3,230.95,1,,,,103.20,1,103.20,1,103.20,3,230.95,,,,,,,,,,1,103.20,3,230.95,1,103.20,,,,,,,1,303.03,,,1,103.20,,,,,,,,,,,,,,,,
,,,,70~74,2,136.15,,,,,1,84.39,1,84.39,,,,,,4,272.29,1,84.39,1,84.39,1,,84.39,,,,,,,,,1,84.39,,,,,,,,,,,,,4,337.55,,,,,,,,,,,,,,,,
,,,,75~79,1,135.14,2,270.27,,,1,497.51,4,425.08,1,,,,135.14,1,135.14,,,1,135.14,1,,135.14,1,135.14,,,1,497.51,,,4,425.08,,,,,,,,,1,135.14,,,3,318.81,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,290.70,,,,,,1,290.70,,,2,581.40,,,,,,,,,,,,1,290.70,,,,,,,1,290.70,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,574.71,,,,,,2,4347.83,,,,,,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
